InvoiceID,Date,Time,CustomerID,ProductID,Quantity
C570963,2011-10-13,11:49:00,13816,85183A,-1
C570963,2011-10-13,11:49:00,13816,21531,-1
C570963,2011-10-13,11:49:00,13816,23289,-2
C570963,2011-10-13,11:49:00,13816,23280,-2
C570996,2011-10-13,12:02:00,14849,23376,-24
C570996,2011-10-13,12:02:00,14849,22909,-12
C571003,2011-10-13,12:04:00,15801,22061,-1
C571003,2011-10-13,12:04:00,15801,71053,-1
C571003,2011-10-13,12:04:00,15801,85159B,-1
C571003,2011-10-13,12:04:00,15801,23243,-1
C571003,2011-10-13,12:04:00,15801,21015,-4
C571009,2011-10-13,12:12:00,12612,90201A,-4
C571009,2011-10-13,12:12:00,12612,90160A,-7
C571014,2011-10-13,12:16:00,17509,22654,-2
C571023,2011-10-13,12:18:00,15239,84978,-1
C571023,2011-10-13,12:18:00,15239,23118,-1
C571023,2011-10-13,12:18:00,15239,23112,-1
C571029,2011-10-13,12:23:00,13035,22149,-2
C571029,2011-10-13,12:23:00,13035,22150,-3
C571029,2011-10-13,12:23:00,13035,22144,-12
C571045,2011-10-13,13:32:00,15606,21731,-12
C571051,2011-10-13,13:49:00,14626,22423,-1
C571059,2011-10-13,14:27:00,17813,21257,-1
C571059,2011-10-13,14:27:00,17813,23152,-1
C571059,2011-10-13,14:27:00,17813,84879,-7
C571059,2011-10-13,14:27:00,17813,22796,-1
C571059,2011-10-13,14:27:00,17813,85066,-1
C571059,2011-10-13,14:27:00,17813,85053,-1
C571066,2011-10-13,15:05:00,12709,22405,-1
C571066,2011-10-13,15:05:00,12709,21238,-1
C571066,2011-10-13,15:05:00,12709,21658,-2
C571066,2011-10-13,15:05:00,12709,22960,-1
C571127,2011-10-14,10:01:00,12583,35970,-36
C571186,2011-10-14,11:28:00,14390,21464,-2
C571220,2011-10-14,13:35:00,13810,M,-1
C571233,2011-10-14,14:22:00,15856,22667,-24
C571233,2011-10-14,14:22:00,15856,22666,-24
C571251,2011-10-14,16:57:00,13814,22625,-2
C571262,2011-10-16,10:52:00,12901,21787,-360
C571264,2011-10-16,11:07:00,17769,22605,-1
C571264,2011-10-16,11:07:00,17769,22776,-1
C571285,2011-10-16,14:26:00,16533,22915,-36
C571285,2011-10-16,14:26:00,16533,22923,-30
C571285,2011-10-16,14:26:00,16533,22924,-30
C571287,2011-10-16,15:03:00,13610,22191,-1
C571316,2011-10-17,10:47:00,15091,23483,-3
C571319,2011-10-17,10:50:00,17164,23145,-1
C571320,2011-10-17,10:57:00,13089,22364,-4
C571321,2011-10-17,11:04:00,17096,17129F,-2
C571325,2011-10-17,11:09:00,12783,M,-1
C571327,2011-10-17,11:12:00,12783,M,-1
C571329,2011-10-17,11:32:00,17706,23413,-12
C571329,2011-10-17,11:32:00,17706,22892,-1
C571336,2011-10-17,11:43:00,16652,22070,-1
C571346,2011-10-17,11:46:00,16101,23296,-6
C571346,2011-10-17,11:46:00,16101,23295,-6
C571346,2011-10-17,11:46:00,16101,23294,-2
C571346,2011-10-17,11:46:00,16101,23118,-2
C571346,2011-10-17,11:46:00,16101,23111,-1
C571346,2011-10-17,11:46:00,16101,22969,-1
C571440,2011-10-17,13:31:00,14096,CRUK,-1
C571466,2011-10-17,14:31:00,16463,20977,-16
C571473,2011-10-17,14:38:00,12679,21232,-3
C571499,2011-10-17,15:07:00,12454,82494L,-72
C571499,2011-10-17,15:07:00,12454,82486,-12
C571499,2011-10-17,15:07:00,12454,82483,-32
C571499,2011-10-17,15:07:00,12454,82482,-72
C571499,2011-10-17,15:07:00,12454,72802C,-288
C571499,2011-10-17,15:07:00,12454,72802B,-200
C571499,2011-10-17,15:07:00,12454,23245,-16
C571499,2011-10-17,15:07:00,12454,23072,-48
C571499,2011-10-17,15:07:00,12454,23071,-48
C571499,2011-10-17,15:07:00,12454,23064,-10
C571499,2011-10-17,15:07:00,12454,23057,-48
C571499,2011-10-17,15:07:00,12454,23056,-48
C571499,2011-10-17,15:07:00,12454,23055,-48
C571499,2011-10-17,15:07:00,12454,22423,-32
C571499,2011-10-17,15:07:00,12454,22173,-32
C571507,2011-10-17,15:24:00,13919,16169E,-25
C571507,2011-10-17,15:24:00,13919,23511,-5
C571507,2011-10-17,15:24:00,13919,22961,-2
C571507,2011-10-17,15:24:00,13919,21731,-3
C571507,2011-10-17,15:24:00,13919,22666,-2
C571543,2011-10-17,16:53:00,17677,23169,-6
C571619,2011-10-18,10:58:00,16140,22192,-2
C571625,2011-10-18,10:59:00,16140,POST,-1
C571634,2011-10-18,11:34:00,16029,M,-1
C571635,2011-10-18,11:39:00,16393,22659,-1
C571635,2011-10-18,11:39:00,16393,22629,-1
C571637,2011-10-18,11:55:00,14688,22381,-1
C571637,2011-10-18,11:55:00,14688,23348,-2
C571637,2011-10-18,11:55:00,14688,22379,-39
C571639,2011-10-18,12:01:00,15498,M,-1
C571678,2011-10-18,13:33:00,12679,21232,-1
C571680,2011-10-18,13:43:00,12679,21232,-1
C571695,2011-10-18,14:46:00,14776,84992,-24
C571695,2011-10-18,14:46:00,14776,23078,-24
C571695,2011-10-18,14:46:00,14776,23006,-24
C571695,2011-10-18,14:46:00,14776,23002,-24
C571695,2011-10-18,14:46:00,14776,22998,-24
C571695,2011-10-18,14:46:00,14776,22951,-24
C571695,2011-10-18,14:46:00,14776,22741,-48
C571695,2011-10-18,14:46:00,14776,22693,-48
C571695,2011-10-18,14:46:00,14776,22664,-10
C571695,2011-10-18,14:46:00,14776,22523,-12
C571695,2011-10-18,14:46:00,14776,22522,-12
C571695,2011-10-18,14:46:00,14776,22380,-10
C571695,2011-10-18,14:46:00,14776,21975,-24
C571695,2011-10-18,14:46:00,14776,21703,-60
C571695,2011-10-18,14:46:00,14776,21213,-48
C571695,2011-10-18,14:46:00,14776,20975,-24
C571699,2011-10-18,14:51:00,15106,85048,-1
C571707,2011-10-18,15:33:00,14056,23197,-1
C571707,2011-10-18,15:33:00,14056,23196,-2
C571707,2011-10-18,15:33:00,14056,23198,-1
C571707,2011-10-18,15:33:00,14056,22899,-3
C571707,2011-10-18,15:33:00,14056,23199,-1
C571707,2011-10-18,15:33:00,14056,23250,-1
C571707,2011-10-18,15:33:00,14056,M,-2
C571707,2011-10-18,15:33:00,14056,10135,-1
C571707,2011-10-18,15:33:00,14056,23193,-2
C571707,2011-10-18,15:33:00,14056,23194,-4
C571707,2011-10-18,15:33:00,14056,22173,-1
C571707,2011-10-18,15:33:00,14056,21155,-1
C571711,2011-10-18,16:21:00,15296,82486,-1
C571711,2011-10-18,16:21:00,15296,23245,-1
C571750,2011-10-19,11:16:00,12744,M,-1
C571750,2011-10-19,11:16:00,12744,M,-1
C571814,2011-10-19,11:45:00,14477,23200,-1
C571838,2011-10-19,12:12:00,17841,23322,-5
C571838,2011-10-19,12:12:00,17841,22120,-3
C571854,2011-10-19,13:24:00,15826,22784,-1
C571855,2011-10-19,13:36:00,17462,22429,-3
C571856,2011-10-19,13:37:00,17063,85123A,-1
C571858,2011-10-19,13:38:00,14257,23149,-5
C571859,2011-10-19,13:39:00,15159,85159B,-1
C571859,2011-10-19,13:39:00,15159,85159A,-1
C571859,2011-10-19,13:39:00,15159,84976,-12
C571860,2011-10-19,13:42:00,14175,82583,-1
C571860,2011-10-19,13:42:00,14175,21166,-3
C571860,2011-10-19,13:42:00,14175,21181,-1
C571860,2011-10-19,13:42:00,14175,23423,-1
C571860,2011-10-19,13:42:00,14175,23164,-1
C571860,2011-10-19,13:42:00,14175,22942,-1
C571860,2011-10-19,13:42:00,14175,22625,-1
C571861,2011-10-19,13:43:00,16670,71477,-1
C571862,2011-10-19,13:45:00,13422,23355,-5
C571893,2011-10-19,14:13:00,13314,22666,-2
C571893,2011-10-19,14:13:00,13314,22180,-2
C571893,2011-10-19,14:13:00,13314,21534,-3
C571893,2011-10-19,14:13:00,13314,21530,-18
C571893,2011-10-19,14:13:00,13314,21217,-1
C571893,2011-10-19,14:13:00,13314,21216,-4
C571893,2011-10-19,14:13:00,13314,84818,-17
C571893,2011-10-19,14:13:00,13314,47504K,-12
C571893,2011-10-19,14:13:00,13314,23494,-3
C571893,2011-10-19,14:13:00,13314,23404,-6
C571893,2011-10-19,14:13:00,13314,23108,-2
C571893,2011-10-19,14:13:00,13314,22720,-3
C571893,2011-10-19,14:13:00,13314,22720,-3
C571896,2011-10-19,14:18:00,16533,22494,-2
C571897,2011-10-19,14:19:00,16157,23169,-3
C571902,2011-10-19,14:39:00,14488,22941,-1
C571902,2011-10-19,14:39:00,14488,22812,-3
C571902,2011-10-19,14:39:00,14488,21889,-2
C571907,2011-10-19,14:55:00,14297,21485,-3
C571919,2011-10-19,16:08:00,17350,23354,-36
C571925,2011-10-19,16:31:00,13115,85185B,-1
C571925,2011-10-19,16:31:00,13115,23494,-5
C571925,2011-10-19,16:31:00,13115,22139,-1
C571927,2011-10-19,16:41:00,13109,21452,-1
C571928,2011-10-19,16:44:00,12720,23494,-5
C572022,2011-10-20,10:58:00,16474,22456,-2
C572027,2011-10-20,11:44:00,15754,22147,-2
C572029,2011-10-20,11:48:00,17651,22427,-3
C572059,2011-10-20,12:45:00,17346,21682,-3
C572059,2011-10-20,12:45:00,17346,21344,-3
C572059,2011-10-20,12:45:00,17346,21242,-12
C572102,2011-10-20,15:56:00,13519,22622,-1
C572109,2011-10-20,18:24:00,13350,22171,-1
C572109,2011-10-20,18:24:00,13350,23397,-1
C572109,2011-10-20,18:24:00,13350,23064,-1
C572110,2011-10-20,19:11:00,14910,23487,-2
C572110,2011-10-20,19:11:00,14910,23295,-2
C572111,2011-10-20,19:13:00,13136,23437,-2
C572111,2011-10-20,19:13:00,13136,82483,-1
C572111,2011-10-20,19:13:00,13136,22186,-3
C572111,2011-10-20,19:13:00,13136,22138,-1
C572112,2011-10-20,19:13:00,14113,84406B,-1
C572113,2011-10-20,19:14:00,15179,84029E,-1
C572114,2011-10-20,19:15:00,17169,23483,-1
C572114,2011-10-20,19:15:00,17169,23332,-2
C572114,2011-10-20,19:15:00,17169,23323,-1
C572115,2011-10-20,19:16:00,16394,22997,-22
C572115,2011-10-20,19:16:00,16394,22996,-20
C572116,2011-10-20,19:17:00,15620,22460,-1
C572116,2011-10-20,19:17:00,15620,71477,-2
C572117,2011-10-20,19:19:00,17603,23395,-1
C572118,2011-10-20,19:21:00,18228,23395,-1
C572118,2011-10-20,19:21:00,18228,85048,-1
C572119,2011-10-20,19:23:00,15598,84946,-2
C572120,2011-10-20,19:29:00,14911,22138,-1
C572120,2011-10-20,19:29:00,14911,21430,-1
C572120,2011-10-20,19:29:00,14911,22169,-1
C572120,2011-10-20,19:29:00,14911,21181,-6
C572120,2011-10-20,19:29:00,14911,21169,-1
C572120,2011-10-20,19:29:00,14911,21907,-1
C572120,2011-10-20,19:29:00,14911,21166,-7
C572120,2011-10-20,19:29:00,14911,22412,-2
C572120,2011-10-20,19:29:00,14911,21175,-1
C572187,2011-10-21,11:00:00,12403,POST,-1
C572223,2011-10-21,13:36:00,14147,23350,-12
C572226,2011-10-21,13:58:00,15321,23239,-3
C572226,2011-10-21,13:58:00,15321,23237,-2
C572226,2011-10-21,13:58:00,15321,85066,-1
C572226,2011-10-21,13:58:00,15321,85066,-1
C572226,2011-10-21,13:58:00,15321,22847,-2
C572226,2011-10-21,13:58:00,15321,23273,-1
C572226,2011-10-21,13:58:00,15321,23274,-1
C572226,2011-10-21,13:58:00,15321,23254,-1
C572226,2011-10-21,13:58:00,15321,23256,-2
C572226,2011-10-21,13:58:00,15321,22151,-1
C572226,2011-10-21,13:58:00,15321,22152,-3
C572228,2011-10-21,14:03:00,15728,22835,-2
C572228,2011-10-21,14:03:00,15728,22113,-5
C572228,2011-10-21,14:03:00,15728,22112,-17
C572228,2011-10-21,14:03:00,15728,22111,-10
C572275,2011-10-23,09:42:00,12572,22423,-1
C572275,2011-10-23,09:42:00,12572,71279,-1
C572276,2011-10-23,10:24:00,16768,23237,-2
C572299,2011-10-23,14:35:00,13598,85066,-1
C572334,2011-10-24,10:25:00,14607,85099B,-100
C572334,2011-10-24,10:25:00,14607,23284,-10
C572334,2011-10-24,10:25:00,14607,23205,-100
C572334,2011-10-24,10:25:00,14607,23201,-100
C572334,2011-10-24,10:25:00,14607,22386,-100
C572334,2011-10-24,10:25:00,14607,21733,-32
C572334,2011-10-24,10:25:00,14607,22086,-120
C572334,2011-10-24,10:25:00,14607,23319,-48
C572334,2011-10-24,10:25:00,14607,23351,-72
C572334,2011-10-24,10:25:00,14607,21288,-24
C572334,2011-10-24,10:25:00,14607,23204,-100
C572334,2011-10-24,10:25:00,14607,22356,-100
C572334,2011-10-24,10:25:00,14607,23344,-100
C572334,2011-10-24,10:25:00,14607,20685,-10
C572334,2011-10-24,10:25:00,14607,23199,-100
C572334,2011-10-24,10:25:00,14607,22355,-100
C572334,2011-10-24,10:25:00,14607,21931,-100
C572334,2011-10-24,10:25:00,14607,20724,-100
C572343,2011-10-24,10:40:00,14607,23064,-40
C572343,2011-10-24,10:40:00,14607,23057,-96
C572343,2011-10-24,10:40:00,14607,23056,-240
C572343,2011-10-24,10:40:00,14607,23055,-96
C572343,2011-10-24,10:40:00,14607,22106,-120
C572343,2011-10-24,10:40:00,14607,22105,-240
C572343,2011-10-24,10:40:00,14607,22103,-468
C572343,2011-10-24,10:40:00,14607,22102,-720
C572343,2011-10-24,10:40:00,14607,22101,-324
C572410,2011-10-24,11:58:00,16742,23174,-2
C572410,2011-10-24,11:58:00,16742,22699,-168
C572410,2011-10-24,11:58:00,16742,23170,-20
C572428,2011-10-24,12:03:00,17949,M,-1
C572440,2011-10-24,12:06:00,17811,22224,-2
C572440,2011-10-24,12:06:00,17811,22720,-1
C572440,2011-10-24,12:06:00,17811,21238,-2
C572440,2011-10-24,12:06:00,17811,21239,-1
C572440,2011-10-24,12:06:00,17811,22961,-10
C572449,2011-10-24,12:34:00,14428,20795,-1
C572449,2011-10-24,12:34:00,14428,23398,-1
C572449,2011-10-24,12:34:00,14428,23393,-2
C572463,2011-10-24,13:07:00,17652,22427,-2
C572463,2011-10-24,13:07:00,17652,85066,-3
C572463,2011-10-24,13:07:00,17652,22424,-2
C572469,2011-10-24,13:31:00,13534,85099B,-1
C572469,2011-10-24,13:31:00,13534,23200,-1
C572469,2011-10-24,13:31:00,13534,23199,-1
C572469,2011-10-24,13:31:00,13534,47567B,-1
C572469,2011-10-24,13:31:00,13534,22386,-4
C572471,2011-10-24,13:33:00,17090,22303,-1
C572473,2011-10-24,13:34:00,18188,84347,-1
C572478,2011-10-24,13:39:00,13098,84879,-1
C572478,2011-10-24,13:39:00,13098,23012,-1
C572479,2011-10-24,13:43:00,12463,37449,-1
C572479,2011-10-24,13:43:00,12463,23660,-12
C572481,2011-10-24,13:48:00,15632,22557,-4
C572481,2011-10-24,13:48:00,15632,22553,-24
C572481,2011-10-24,13:48:00,15632,23252,-4
C572481,2011-10-24,13:48:00,15632,23251,-12
C572481,2011-10-24,13:48:00,15632,22591,-2
C572481,2011-10-24,13:48:00,15632,23032,-6
C572481,2011-10-24,13:48:00,15632,22730,-1
C572481,2011-10-24,13:48:00,15632,84687,-1
C572481,2011-10-24,13:48:00,15632,23243,-4
C572482,2011-10-24,13:48:00,17314,22154,-3
C572482,2011-10-24,13:48:00,17314,22646,-1
C572485,2011-10-24,13:50:00,14952,23020,-1
C572485,2011-10-24,13:50:00,14952,23016,-3
C572486,2011-10-24,13:51:00,14156,22197,-32
C572488,2011-10-24,13:57:00,12474,22972,-1
C572488,2011-10-24,13:57:00,12474,22556,-12
C572488,2011-10-24,13:57:00,12474,22636,-2
C572489,2011-10-24,13:59:00,17119,22465,-5
C572489,2011-10-24,13:59:00,17119,23323,-1
C572489,2011-10-24,13:59:00,17119,22470,-1
C572491,2011-10-24,14:02:00,13047,23245,-1
C572491,2011-10-24,14:02:00,13047,23198,-3
C572491,2011-10-24,14:02:00,13047,23031,-1
C572491,2011-10-24,14:02:00,13047,23487,-1
C572492,2011-10-24,14:04:00,12940,22770,-1
C572529,2011-10-24,15:52:00,17675,21907,-12
C572529,2011-10-24,15:52:00,17675,23409,-6
C572529,2011-10-24,15:52:00,17675,23348,-6
C572530,2011-10-24,15:55:00,15782,23485,-1
C572531,2011-10-24,15:57:00,13269,23122,-2
C572532,2011-10-24,16:03:00,12380,22960,-1
C572535,2011-10-24,16:07:00,15411,23400,-2
C572538,2011-10-24,16:10:00,14121,22456,-3
C572546,2011-10-24,16:50:00,17481,23108,-1
C572551,2011-10-24,17:07:00,14096,CRUK,-1
C572554,2011-10-24,17:16:00,17317,21068,-36
C572556,2011-10-24,17:26:00,17317,21098,-36
C572659,2011-10-25,12:30:00,14527,M,-1
C572722,2011-10-25,15:08:00,16869,23243,-4
C572736,2011-10-25,15:37:00,15836,23487,-1
C572736,2011-10-25,15:37:00,15836,22487,-1
C572747,2011-10-25,16:49:00,17423,22731,-14
C572750,2011-10-25,17:07:00,14395,21623,-1
C572754,2011-10-25,17:29:00,15482,72802C,-36
C572754,2011-10-25,17:29:00,15482,72802B,-36
C572754,2011-10-25,17:29:00,15482,23072,-24
C572754,2011-10-25,17:29:00,15482,23071,-24
C572754,2011-10-25,17:29:00,15482,23057,-48
C572754,2011-10-25,17:29:00,15482,23056,-48
C572754,2011-10-25,17:29:00,15482,23055,-48
C572761,2011-10-26,09:38:00,12584,22960,-3
C572761,2011-10-26,09:38:00,12584,22845,-1
C572761,2011-10-26,09:38:00,12584,22844,-1
C572761,2011-10-26,09:38:00,12584,22666,-1
C572831,2011-10-26,11:37:00,14895,22571,-12
C572831,2011-10-26,11:37:00,14895,23485,-1
C572850,2011-10-26,12:22:00,17841,22796,-1
C572850,2011-10-26,12:22:00,17841,23406,-1
C572855,2011-10-26,12:28:00,15215,23245,-2
C572855,2011-10-26,12:28:00,15215,23397,-1
C572855,2011-10-26,12:28:00,15215,23085,-3
C572855,2011-10-26,12:28:00,15215,85048,-3
C572855,2011-10-26,12:28:00,15215,23175,-1
C572864,2011-10-26,12:54:00,12856,85066,-1
C572916,2011-10-26,16:29:00,16325,22360,-12
C572917,2011-10-26,16:33:00,15296,82483,-2
C572927,2011-10-27,09:25:00,14233,35970,-9
C572968,2011-10-27,10:46:00,14764,21314,-15
C572989,2011-10-27,10:53:00,15786,23458,-1
C572989,2011-10-27,10:53:00,15786,23459,-1
C572989,2011-10-27,10:53:00,15786,23274,-1
C572989,2011-10-27,10:53:00,15786,22603,-2
C572991,2011-10-27,10:56:00,17672,22423,-1
C572991,2011-10-27,10:56:00,17672,22582,-12
C572991,2011-10-27,10:56:00,17672,22950,-1
C572991,2011-10-27,10:56:00,17672,23166,-1
C572993,2011-10-27,10:58:00,16690,22847,-1
C572995,2011-10-27,11:11:00,13890,23404,-1
C573010,2011-10-27,12:29:00,13735,20979,-11
C573010,2011-10-27,12:29:00,13735,21216,-1
C573010,2011-10-27,12:29:00,13735,22606,-1
C573021,2011-10-27,12:39:00,14911,72807B,-3
C573021,2011-10-27,12:39:00,14911,22891,-2
C573021,2011-10-27,12:39:00,14911,21843,-7
C573024,2011-10-27,12:57:00,14474,23407,-1
C573030,2011-10-27,13:34:00,15468,23487,-1
C573030,2011-10-27,13:34:00,15468,23300,-1
C573030,2011-10-27,13:34:00,15468,23466,-1
C573031,2011-10-27,13:35:00,13004,22818,-12
C573031,2011-10-27,13:35:00,13004,23508,-2
C573034,2011-10-27,13:41:00,14227,22690,-1
C573034,2011-10-27,13:41:00,14227,21524,-2
C573037,2011-10-27,13:45:00,12471,23245,-3
C573037,2011-10-27,13:45:00,12471,23368,-3
C573037,2011-10-27,13:45:00,12471,23197,-6
C573037,2011-10-27,13:45:00,12471,21232,-2
C573037,2011-10-27,13:45:00,12471,23294,-1
C573037,2011-10-27,13:45:00,12471,23238,-2
C573037,2011-10-27,13:45:00,12471,22423,-11
C573037,2011-10-27,13:45:00,12471,23198,-13
C573079,2011-10-27,14:15:00,12536,M,-2
C573081,2011-10-27,14:20:00,14527,D,-1
C573084,2011-10-27,14:24:00,13587,22503,-12
C573086,2011-10-27,14:27:00,13991,22649,-1
C573086,2011-10-27,14:27:00,13991,22065,-1
C573092,2011-10-27,14:38:00,13791,21928,-40
C573092,2011-10-27,14:38:00,13791,20724,-40
C573092,2011-10-27,14:38:00,13791,22356,-76
C573092,2011-10-27,14:38:00,13791,23207,-66
C573092,2011-10-27,14:38:00,13791,20728,-112
C573092,2011-10-27,14:38:00,13791,20727,-38
C573097,2011-10-27,14:42:00,15038,23251,-18
C573097,2011-10-27,14:42:00,15038,23250,-6
C573097,2011-10-27,14:42:00,15038,23249,-6
C573098,2011-10-27,14:45:00,15088,85048,-1
C573098,2011-10-27,14:45:00,15088,23092,-1
C573098,2011-10-27,14:45:00,15088,23013,-1
C573099,2011-10-27,14:47:00,12921,22654,-2
C573101,2011-10-27,14:50:00,16592,23541,-2
C573105,2011-10-27,15:04:00,13969,22467,-1
C573147,2011-10-27,19:00:00,15125,23526,-12
C573148,2011-10-27,19:16:00,15469,23462,-1
C573172,2011-10-28,10:02:00,16966,M,-1
C573187,2011-10-28,11:38:00,12709,22627,-1
C573219,2011-10-28,11:49:00,14415,21672,-1
C573219,2011-10-28,11:49:00,14415,22470,-1
C573219,2011-10-28,11:49:00,14415,21407,-1
C573219,2011-10-28,11:49:00,14415,22244,-2
C573219,2011-10-28,11:49:00,14415,21931,-1
C573228,2011-10-28,11:54:00,16764,22367,-1
C573228,2011-10-28,11:54:00,16764,20682,-1
C573228,2011-10-28,11:54:00,16764,22666,-1
C573228,2011-10-28,11:54:00,16764,23148,-1
C573244,2011-10-28,12:08:00,14623,22968,-2
C573253,2011-10-28,12:14:00,17552,POST,-1
C573257,2011-10-28,12:19:00,14297,POST,-1
C573260,2011-10-28,12:27:00,15287,22650,-1
C573268,2011-10-28,12:50:00,12748,M,-1
C573271,2011-10-28,13:00:00,14606,21264,-2
C573283,2011-10-28,13:57:00,18030,22776,-1
C573306,2011-10-28,16:15:00,17837,22796,-1
C573306,2011-10-28,16:15:00,17837,82483,-1
C573321,2011-10-30,10:35:00,14546,22169,-1
C573321,2011-10-30,10:35:00,14546,85040A,-1
C573321,2011-10-30,10:35:00,14546,22553,-1
C573321,2011-10-30,10:35:00,14546,22178,-1
C573321,2011-10-30,10:35:00,14546,23014,-1
C573321,2011-10-30,10:35:00,14546,48138,-1
C573427,2011-10-31,10:18:00,14560,22057,-36
C573471,2011-10-31,10:58:00,14286,85017B,-12
C573502,2011-10-31,12:02:00,14808,22064,-2
C573502,2011-10-31,12:02:00,14808,23389,-2
C573502,2011-10-31,12:02:00,14808,23390,-1
C573502,2011-10-31,12:02:00,14808,84674,-4
C573502,2011-10-31,12:02:00,14808,21888,-2
C573502,2011-10-31,12:02:00,14808,22550,-7
C573502,2011-10-31,12:02:00,14808,23229,-2
C573502,2011-10-31,12:02:00,14808,21913,-2
C573541,2011-10-31,12:57:00,14738,23462,-1
C573575,2011-10-31,14:09:00,14096,CRUK,-1
C573750,2011-11-01,09:29:00,16150,85159B,-2
C573750,2011-11-01,09:29:00,16150,23393,-1
C573750,2011-11-01,09:29:00,16150,22109,-2
C573753,2011-11-01,09:37:00,14329,22197,-1
C573754,2011-11-01,09:39:00,13126,23462,-1
C573755,2011-11-01,09:41:00,13028,35923,-1
C573755,2011-11-01,09:41:00,13028,85183A,-1
C573756,2011-11-01,09:46:00,17865,22072,-1
C573756,2011-11-01,09:46:00,17865,21232,-9
C573756,2011-11-01,09:46:00,17865,21232,-6
C573756,2011-11-01,09:46:00,17865,22423,-3
C573759,2011-11-01,09:51:00,17193,23293,-8
C573759,2011-11-01,09:51:00,17193,22556,-6
C573760,2011-11-01,09:52:00,16648,22553,-10
C573760,2011-11-01,09:52:00,16648,22556,-2
C573761,2011-11-01,09:55:00,15489,22362,-3
C573761,2011-11-01,09:55:00,15489,22364,-3
C573761,2011-11-01,09:55:00,15489,22363,-3
C573761,2011-11-01,09:55:00,15489,22361,-3
C573761,2011-11-01,09:55:00,15489,22360,-3
C573764,2011-11-01,09:56:00,13032,23348,-2
C573764,2011-11-01,09:56:00,13032,23301,-2
C573764,2011-11-01,09:56:00,13032,23206,-2
C573764,2011-11-01,09:56:00,13032,22646,-2
C573765,2011-11-01,09:57:00,18226,23494,-2
C573766,2011-11-01,09:58:00,14189,22924,-1
C573767,2011-11-01,10:01:00,13882,23462,-3
C573771,2011-11-01,10:13:00,16164,23462,-1
C573779,2011-11-01,10:57:00,16360,22928,-1
C573779,2011-11-01,10:57:00,16360,23007,-2
C573779,2011-11-01,10:57:00,16360,23010,-1
C573779,2011-11-01,10:57:00,16360,23008,-2
C573779,2011-11-01,10:57:00,16360,22621,-1
C573779,2011-11-01,10:57:00,16360,23165,-1
C573779,2011-11-01,10:57:00,16360,22409,-1
C573864,2011-11-01,11:55:00,15311,23169,-1
C573864,2011-11-01,11:55:00,15311,23168,-2
C573864,2011-11-01,11:55:00,15311,22467,-2
C573864,2011-11-01,11:55:00,15311,22411,-1
C573864,2011-11-01,11:55:00,15311,22386,-1
C573869,2011-11-01,12:23:00,12523,23485,-1
C573925,2011-11-02,09:50:00,17109,22098,-7
C573925,2011-11-02,09:50:00,17109,22720,-1
C573929,2011-11-02,10:14:00,17811,22515,-2
C573929,2011-11-02,10:14:00,17811,21469,-1
C573929,2011-11-02,10:14:00,17811,22197,-1
C573949,2011-11-02,10:47:00,14511,23014,-4
C573949,2011-11-02,10:47:00,14511,23013,-4
C573949,2011-11-02,10:47:00,14511,23012,-4
C574003,2011-11-02,11:44:00,14390,21813,-6
C574010,2011-11-02,11:51:00,17841,79321,-1
C574010,2011-11-02,11:51:00,17841,22356,-1
C574010,2011-11-02,11:51:00,17841,21481,-1
C574019,2011-11-02,12:05:00,12415,22738,-120
C574026,2011-11-02,12:26:00,14606,51014C,-1
C574026,2011-11-02,12:26:00,14606,23419,-1
C574027,2011-11-02,12:32:00,13394,23380,-24
C574027,2011-11-02,12:32:00,13394,22094,-36
C574027,2011-11-02,12:32:00,13394,84836,-12
C574027,2011-11-02,12:32:00,13394,22662,-8
C574027,2011-11-02,12:32:00,13394,35651,-12
C574027,2011-11-02,12:32:00,13394,35648,-24
C574027,2011-11-02,12:32:00,13394,22303,-36
C574027,2011-11-02,12:32:00,13394,84380,-24
C574028,2011-11-02,12:33:00,14493,21705,-1
C574028,2011-11-02,12:33:00,14493,22726,-4
C574030,2011-11-02,12:35:00,13870,23236,-1
C574031,2011-11-02,12:36:00,13394,POST,-1
C574057,2011-11-02,14:10:00,14102,23028,-1
C574057,2011-11-02,14:10:00,14102,22938,-12
C574061,2011-11-02,14:18:00,12474,22779,-12
C574065,2011-11-02,14:43:00,13271,22616,-12
C574065,2011-11-02,14:43:00,13271,22615,-12
C574065,2011-11-02,14:43:00,13271,22614,-12
C574065,2011-11-02,14:43:00,13271,22945,-24
C574065,2011-11-02,14:43:00,13271,22944,-12
C574078,2011-11-02,16:16:00,14911,72807C,-1
C574078,2011-11-02,16:16:00,14911,23427,-1
C574083,2011-11-02,16:39:00,15521,22491,-12
C574095,2011-11-03,09:54:00,12674,22726,-1
C574095,2011-11-03,09:54:00,12674,22614,-1
C574095,2011-11-03,09:54:00,12674,22326,-1
C574095,2011-11-03,09:54:00,12674,22326,-1
C574095,2011-11-03,09:54:00,12674,23237,-1
C574095,2011-11-03,09:54:00,12674,23254,-1
C574137,2011-11-03,11:21:00,14505,23075,-10
C574238,2011-11-03,12:39:00,13408,D,-1
C574238,2011-11-03,12:39:00,13408,D,-1
C574238,2011-11-03,12:39:00,13408,D,-1
C574248,2011-11-03,13:00:00,13925,22486,-1
C574254,2011-11-03,13:44:00,15527,M,-1
C574259,2011-11-03,13:52:00,15521,23084,-45
